System Starting Up...
The Current Data Values  (Braking) are:	Height: 000026	Velocity: 000482	Acceleration: -00023	Pressure: 000025	The time is: 14:43:58	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000029	Velocity: 000487	Acceleration: 000073	Pressure: 000035	The time is: 14:43:58	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000027	Velocity: 000489	Acceleration: 000043	Pressure: 000022	The time is: 14:43:58	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000031	Velocity: 000492	Acceleration: 000056	Pressure: 000039	The time is: 14:43:58	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000033	Velocity: 000504	Acceleration: 000185	Pressure: 000036	The time is: 14:43:59	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000032	Velocity: 000509	Acceleration: 000095	Pressure: 000030	The time is: 14:43:59	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000033	Velocity: 000510	Acceleration: 000002	Pressure: 000035	The time is: 14:43:59	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000029	Velocity: 000514	Acceleration: 000061	Pressure: 000020	The time is: 14:43:59	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000031	Velocity: 000518	Acceleration: 000070	Pressure: 000037	The time is: 14:43:59	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000032	Velocity: 000535	Acceleration: 000319	Pressure: 000034	The time is: 14:43:59	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000034	Velocity: 000541	Acceleration: 000092	Pressure: 000038	The time is: 14:44:00	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000037	Velocity: 000543	Acceleration: 000034	Pressure: 000042	The time is: 14:44:00	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000039	Velocity: 000549	Acceleration: 000093	Pressure: 000042	The time is: 14:44:00	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000036	Velocity: 000553	Acceleration: 000081	Pressure: 000031	The time is: 14:44:00	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000037	Velocity: 000555	Acceleration: 000053	Pressure: 000038	The time is: 14:44:00	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000034	Velocity: 000557	Acceleration: 000022	Pressure: 000030	The time is: 14:44:00	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000031	Velocity: 000565	Acceleration: 000123	Pressure: 000023	The time is: 14:44:00	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000035	Velocity: 000570	Acceleration: 000083	Pressure: 000043	The time is: 14:44:01	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000038	Velocity: 000571	Acceleration: 000016	Pressure: 000044	The time is: 14:44:01	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000038	Velocity: 000582	Acceleration: 000193	Pressure: 000036	The time is: 14:44:01	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000037	Velocity: 000590	Acceleration: 000123	Pressure: 000036	The time is: 14:44:01	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000035	Velocity: 000588	Acceleration: -00024	Pressure: 000030	The time is: 14:44:01	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000036	Velocity: 000596	Acceleration: 000125	Pressure: 000040	The time is: 14:44:01	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000040	Velocity: 000606	Acceleration: 000177	Pressure: 000048	The time is: 14:44:01	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000038	Velocity: 000612	Acceleration: 000094	Pressure: 000032	The time is: 14:44:02	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000037	Velocity: 000624	Acceleration: 000186	Pressure: 000035	The time is: 14:44:02	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000035	Velocity: 000632	Acceleration: 000117	Pressure: 000032	The time is: 14:44:02	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000035	Velocity: 000626	Acceleration: -00093	Pressure: 000036	The time is: 14:44:02	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000037	Velocity: 000631	Acceleration: 000080	Pressure: 000040	The time is: 14:44:02	The date is: 28/04/2018
The Current Data Values  (Braking) are:	Height: 000036	Velocity: 000618	Acceleration: -00240	Pressure: 000034	The time is: 14:44:02	The date is: 28/04/2018
